depth;potential.temperature;salinity
698.5;6.398;34.4631
698.5;6.3551;34.4631
698.5;6.326;34.4646
698.5;6.0956;34.466
698.5;6.2249;34.4684
698.5;5.9146;34.4747
698.75;6.7297;34.4538
698.75;6.4091;34.4551
698.75;6.5899;34.4559
698.75;6.6996;34.4564
698.75;6.5884;34.4568
698.75;6.3013;34.4593
698.75;6.3061;34.4611
698.75;6.3538;34.4632
698.75;6.3967;34.4633
698.75;6.3237;34.4643
698.75;6.094;34.4659
698.75;6.221;34.4687
698.75;5.9089;34.4759
699;6.7294;34.4534
699;6.4075;34.4552
699;6.5896;34.4558
699;6.6984;34.4567
699;6.5883;34.4567
699;6.3003;34.4591
699;6.3038;34.4615
699;6.3528;34.4631
699;6.3942;34.4633
699;6.3189;34.4643
699;6.0925;34.4662
699;6.2179;34.4686
699;5.9061;34.4761
699.25;6.7289;34.4537
699.25;6.405;34.4553
699.25;6.5889;34.4561
699.25;6.6983;34.4564
699.25;6.5869;34.4566
699.25;6.2988;34.4594
699.25;6.3031;34.4615
699.25;6.3903;34.4631
699.25;6.3524;34.4633
699.25;6.3151;34.4645
699.25;6.0918;34.4662
699.25;6.2153;34.4689
699.25;5.9133;34.476
699.5;6.7277;34.4534
699.5;6.5877;34.4553
699.5;6.4031;34.4555
699.5;6.6972;34.4565
699.5;6.5865;34.4566
699.5;6.298;34.4593
699.5;6.3028;34.4612
699.5;6.382;34.4633
699.5;6.3519;34.4633
699.5;6.3138;34.4647
699.5;6.0911;34.4661
699.5;6.2111;34.4685
699.5;5.9281;34.4741
699.75;6.7259;34.4538
699.75;6.4023;34.4557
699.75;6.5801;34.4561
699.75;6.6953;34.4564
699.75;6.5846;34.4568
699.75;6.2973;34.4594
699.75;6.3024;34.4615
699.75;6.3509;34.4632
699.75;6.371;34.4639
699.75;6.3129;34.4647
699.75;6.0914;34.4661
699.75;6.2047;34.469
699.75;5.9216;34.4724
700;6.7251;34.4535
700;6.4016;34.4558
700;6.58;34.4559
700;6.6944;34.4564
700;6.5852;34.4568
700;6.2964;34.4595
700;6.3022;34.4613
700;6.3495;34.4633
700;6.3127;34.4644
700;6.3601;34.4645
700;6.091;34.4661
700;6.201;34.4694
700;5.9061;34.4744
700.25;6.7217;34.4536
700.25;6.4;34.456
700.25;6.5756;34.4563
700.25;6.6934;34.4565
700.25;6.5845;34.4567
700.25;6.2948;34.4595
700.25;6.3021;34.4612
700.25;6.3464;34.4633
700.25;6.312;34.4645
700.25;6.3538;34.4651
700.25;6.0886;34.4658
700.25;6.1997;34.4695
700.25;5.9013;34.476
700.5;6.7174;34.4538
700.5;6.5733;34.4562
700.5;6.3976;34.4564
700.5;6.6908;34.4566
700.5;6.5824;34.4568
700.5;6.2936;34.4594
700.5;6.302;34.461
700.5;6.3434;34.4635
700.5;6.3105;34.4643
700.5;6.3501;34.465
700.5;6.084;34.4663
700.5;6.1976;34.4693
700.5;5.8993;34.4763
700.75;6.7149;34.4539
700.75;6.5728;34.4562
700.75;6.3965;34.4565
700.75;6.6896;34.4566
700.75;6.5819;34.4569
700.75;6.2932;34.4599
700.75;6.3014;34.4611
700.75;6.3395;34.4638
700.75;6.3089;34.4646
700.75;6.3464;34.4652
700.75;6.0822;34.4665
700.75;6.1961;34.4694
700.75;5.8976;34.476
701;6.7122;34.4543
701;6.5761;34.4562
701;6.3962;34.4565
701;6.688;34.4568
701;6.5815;34.4573
701;6.2924;34.4594
701;6.3004;34.4608
701;6.3352;34.4639
701;6.3075;34.4645
701;6.3449;34.4653
701;6.0811;34.4665
701;6.1953;34.4693
701;5.8967;34.476
701.25;6.7113;34.4544
701.25;6.5764;34.4557
701.25;6.396;34.4564
701.25;6.6867;34.4568
701.25;6.581;34.4568
701.25;6.2919;34.46
701.25;6.2983;34.461
701.25;6.332;34.464
701.25;6.3055;34.4647
701.25;6.3437;34.465
701.25;6.0799;34.4665
701.25;6.1943;34.4693
701.25;5.9031;34.4751
701.5;6.7109;34.4541
701.5;6.3954;34.4563
701.5;6.5764;34.4564
701.5;6.6863;34.4567
701.5;6.576;34.4569
701.5;6.2914;34.4596
701.5;6.2962;34.4608
701.5;6.3309;34.4641
701.5;6.3031;34.4644
701.5;6.3421;34.465
701.5;6.0787;34.4665
701.5;6.1903;34.4693
701.5;5.9129;34.4741
701.75;6.7092;34.4543
701.75;6.5766;34.4555
701.75;6.3945;34.4565
701.75;6.6848;34.4565
701.75;6.5715;34.4576
701.75;6.291;34.4599
701.75;6.2944;34.4611
701.75;6.3301;34.464
701.75;6.3017;34.4646
701.75;6.3402;34.4651
701.75;6.078;34.4667
701.75;6.1875;34.4694
701.75;5.9075;34.4751
702;6.7084;34.4542
702;6.5739;34.4559
702;6.3941;34.4564
702;6.6837;34.4567
702;6.5709;34.4575
702;6.2901;34.4596
702;6.2934;34.461
702;6.328;34.464
702;6.299;34.4647
702;6.3383;34.4649
702;6.077;34.4666
702;6.1843;34.4694
702;5.9023;34.475
702.25;6.7077;34.4541
702.25;6.5722;34.4559
702.25;6.3924;34.4562
702.25;6.683;34.4568
702.25;6.5702;34.4576
702.25;6.2893;34.4597
702.25;6.293;34.4613
702.25;6.3248;34.4642
702.25;6.2962;34.4646
702.25;6.3352;34.4651
702.25;6.076;34.4666
702.25;6.1797;34.4695
702.25;5.892;34.4743
702.5;6.7045;34.4542
702.5;6.5715;34.4562
702.5;6.6822;34.4565
702.5;6.3892;34.4567
702.5;6.5689;34.4575
702.5;6.2873;34.4599
702.5;6.2926;34.461
702.5;6.3216;34.4643
702.5;6.2922;34.4648
702.5;6.3311;34.4651
702.5;6.0763;34.4666
702.5;6.1761;34.4694
702.5;5.8882;34.4759
702.75;6.7011;34.4544
702.75;6.5638;34.4556
702.75;6.681;34.4567
702.75;6.388;34.4568
702.75;6.5671;34.4574
702.75;6.2865;34.4599
702.75;6.2915;34.4611
702.75;6.3199;34.4643
702.75;6.2868;34.4649
702.75;6.3281;34.4653
702.75;6.0754;34.4664
702.75;6.173;34.4698
702.75;5.8859;34.4759
703;6.6978;34.4542
703;6.3879;34.4566
703;6.6802;34.4566
703;6.5618;34.4575
703;6.5645;34.4579
703;6.286;34.46
703;6.2865;34.4606
703;6.3186;34.4643
703;6.2827;34.4648
703;6.3269;34.4654
703;6.0734;34.4666
703;6.172;34.4699
703;5.8833;34.4762
703.25;6.695;34.4542
703.25;6.5587;34.4558
703.25;6.6801;34.4566
703.25;6.3857;34.4569
703.25;6.5643;34.458
703.25;6.2855;34.4602
703.25;6.2814;34.4608
703.25;6.3172;34.4643
703.25;6.3255;34.4653
703.25;6.2779;34.4654
703.25;6.0677;34.4657
703.25;6.1714;34.47
703.25;5.8824;34.4765
703.5;6.6901;34.4541
703.5;6.5505;34.4561
703.5;6.6792;34.4566
703.5;6.3871;34.4569
703.5;6.5642;34.4578
703.5;6.2835;34.4599
703.5;6.2776;34.4615
703.5;6.3141;34.464
703.5;6.3231;34.4654
703.5;6.2751;34.4657
703.5;6.0568;34.4666
703.5;6.171;34.4697
703.5;5.8821;34.4768
703.75;6.684;34.4545
703.75;6.3873;34.4565
703.75;6.6776;34.4565
703.75;6.5435;34.4571
703.75;6.5613;34.4578
703.75;6.2793;34.4599
703.75;6.2758;34.4616
703.75;6.3104;34.4646
703.75;6.2726;34.4655
703.75;6.3194;34.4656
703.75;6.0501;34.4679
703.75;6.1707;34.4696
703.75;5.8876;34.4758
704;6.6824;34.4548
704;6.3876;34.4565
704;6.6748;34.457
704;6.5445;34.4576
704;6.5589;34.4579
704;6.2751;34.4607
704;6.2749;34.4612
704;6.3099;34.4648
704;6.3157;34.4655
704;6.2708;34.4658
704;6.048;34.468
704;6.1699;34.4698
704;5.8885;34.4751
704.25;6.6817;34.455
704.25;6.3851;34.4566
704.25;6.6719;34.4567
704.25;6.5456;34.4576
704.25;6.5575;34.4583
704.25;6.2724;34.4614
704.25;6.2739;34.4614
704.25;6.3096;34.4645
704.25;6.3131;34.4658
704.25;6.27;34.4658
704.25;6.0425;34.4673
704.25;6.1694;34.4697
704.25;5.883;34.4765
704.5;6.6816;34.4549
704.5;6.3849;34.4566
704.5;6.5475;34.4566
704.5;6.6675;34.4567
704.5;6.5565;34.4581
704.5;6.2709;34.4612
704.5;6.2725;34.4618
704.5;6.307;34.4644
704.5;6.2695;34.4656
704.5;6.3097;34.4658
704.5;6.0301;34.4683
704.5;6.1686;34.4696
704.5;5.8822;34.4766
704.75;6.6811;34.4549
704.75;6.3743;34.4566
704.75;6.5352;34.4567
704.75;6.6621;34.4573
704.75;6.5555;34.458
704.75;6.2695;34.4613
704.75;6.2716;34.462
704.75;6.3009;34.4648
704.75;6.2691;34.4656
704.75;6.3073;34.466
704.75;6.0241;34.4695
704.75;6.1672;34.4695
704.75;5.8814;34.4771
705;6.6806;34.4549
705;6.6575;34.4574
705;6.3635;34.4578
705;6.5542;34.458
705;6.5322;34.4581
705;6.2694;34.4615
705;6.27;34.4616
705;6.2998;34.4651
705;6.2691;34.4653
705;6.3067;34.4661
705;6.1641;34.4693
705;6.0208;34.4697
705;5.8812;34.4771
705.25;6.6806;34.4551
705.25;6.649;34.4573
705.25;6.3608;34.4576
705.25;6.5323;34.4578
705.25;6.5526;34.458
705.25;6.2692;34.4615
705.25;6.2675;34.4617
705.25;6.299;34.465
705.25;6.2686;34.4654
705.25;6.3059;34.466
705.25;6.0306;34.4681
705.25;6.1605;34.4694
705.25;5.881;34.4772
705.5;6.6802;34.455
705.5;6.6391;34.4574
705.5;6.531;34.4577
705.5;6.5494;34.4578
705.5;6.3527;34.4581
705.5;6.2692;34.4616
705.5;6.2668;34.4617
705.5;6.2978;34.465
705.5;6.2671;34.4654
705.5;6.3051;34.4659
705.5;6.022;34.468
705.5;6.1566;34.4694
705.5;5.8808;34.477
705.75;6.6803;34.4549
705.75;6.6175;34.4571
705.75;6.5389;34.4575
705.75;6.5295;34.4578
705.75;6.3498;34.4583
705.75;6.2649;34.4617
705.75;6.2687;34.4619
705.75;6.2969;34.4652
705.75;6.2596;34.4655
705.75;6.3034;34.4659
705.75;6.1552;34.4698
705.75;6.012;34.4699
705.75;5.8853;34.4763
706;6.6801;34.4544
706;6.5291;34.4579
706;6.3486;34.4582
706;6.5272;34.4584
706;6.6029;34.4588
706;6.2675;34.4613
706;6.2603;34.4622
706;6.2967;34.465
706;6.3039;34.4658
706;6.2521;34.466
706;6.1551;34.4696
706;6.0113;34.4701
706;5.8903;34.4763
706.25;6.6784;34.4545
706.25;6.5297;34.4578
706.25;6.3457;34.4583
706.25;6.5241;34.459
706.25;6.5976;34.4592
706.25;6.2666;34.4613
706.25;6.2554;34.4623
706.25;6.2948;34.4649
706.25;6.304;34.4656
706.25;6.247;34.4664
706.25;6.1524;34.4694
706.25;6.0106;34.4698
706.25;5.8875;34.4755
706.5;6.676;34.4549
706.5;6.5302;34.4576
706.5;6.3445;34.4586
706.5;6.5229;34.4589
706.5;6.5952;34.4591
706.5;6.2657;34.4615
706.5;6.2465;34.4621
706.5;6.2924;34.4651
706.5;6.3014;34.4655
706.5;6.2443;34.4664
706.5;6.1515;34.4695
706.5;6.0101;34.4698
706.5;5.8807;34.4765
706.75;6.6749;34.4552
706.75;6.5294;34.4576
706.75;6.3446;34.4584
706.75;6.5189;34.4588
706.75;6.5933;34.4589
706.75;6.2634;34.4615
706.75;6.2394;34.4626
706.75;6.2913;34.4651
706.75;6.2989;34.4657
706.75;6.2413;34.4661
706.75;6.1501;34.4695
706.75;6.0089;34.4699
706.75;5.8795;34.4771
707;6.6746;34.4548
707;6.5281;34.4575
707;6.3438;34.4584
707;6.5923;34.4589
707;6.5132;34.459
707;6.2612;34.462
707;6.2347;34.4629
707;6.2892;34.4649
707;6.298;34.4659
707;6.238;34.4664
707;6.148;34.4693
707;6.0077;34.4699
707;5.8768;34.4771
707.25;6.6718;34.4546
707.25;6.5279;34.4577
707.25;6.3416;34.4583
707.25;6.5918;34.4587
707.25;6.5097;34.4592
707.25;6.2604;34.4617
707.25;6.2328;34.4628
707.25;6.2874;34.4649
707.25;6.2979;34.4657
707.25;6.2356;34.4667
707.25;6.1455;34.4694
707.25;6.0056;34.4701
707.25;5.8757;34.4777
707.5;6.6705;34.4552
707.5;6.528;34.4577
707.5;6.5916;34.4584
707.5;6.3398;34.4587
707.5;6.5088;34.4595
707.5;6.259;34.4618
707.5;6.2316;34.4629
707.5;6.2851;34.4651
707.5;6.2968;34.4656
707.5;6.2336;34.4665
707.5;6.1445;34.4696
707.5;6.0045;34.47
707.5;5.8751;34.4775
707.75;6.6674;34.4551
707.75;6.5287;34.4577
707.75;6.5911;34.4585
707.75;6.3396;34.4586
707.75;6.5071;34.4592
707.75;6.258;34.4617
707.75;6.23;34.4634
707.75;6.2839;34.465
707.75;6.2965;34.4657
707.75;6.2321;34.4666
707.75;6.1438;34.4694
707.75;6.0042;34.4699
707.75;5.8746;34.4775
708;6.6668;34.455
708;6.529;34.4575
708;6.5903;34.4585
708;6.3394;34.4586
708;6.506;34.4594
708;6.2556;34.462
708;6.2296;34.4634
708;6.2826;34.4653
708;6.2961;34.4657
708;6.231;34.4667
708;6.1433;34.4693
708;6.0035;34.4699
708;5.8795;34.4768
708.25;6.6668;34.4552
708.25;6.5293;34.4577
708.25;6.5899;34.4582
708.25;6.3393;34.4585
708.25;6.5051;34.4593
708.25;6.2538;34.4622
708.25;6.2292;34.4631
708.25;6.2815;34.4653
708.25;6.2973;34.4658
708.25;6.2299;34.4664
708.25;6.143;34.4693
708.25;6.0036;34.4698
708.25;5.8828;34.476
708.5;6.6649;34.4548
708.5;6.5283;34.4571
708.5;6.3387;34.4585
708.5;6.5894;34.4585
708.5;6.504;34.4592
708.5;6.2535;34.4622
708.5;6.2285;34.4627
708.5;6.2813;34.4652
708.5;6.2976;34.4656
708.5;6.2283;34.4666
708.5;6.1423;34.4693
708.5;6.0034;34.4702
708.5;5.8821;34.4758
708.75;6.6632;34.4551
708.75;6.5272;34.4576
708.75;6.3387;34.4584
708.75;6.5887;34.4585
708.75;6.5027;34.4591
708.75;6.2533;34.4622
708.75;6.2262;34.4632
708.75;6.2805;34.4654
708.75;6.2971;34.4656
708.75;6.2264;34.467
708.75;6.1418;34.4693
708.75;6.0034;34.4699
708.75;5.8738;34.477
709;6.6635;34.4551
709;6.5263;34.4578
709;6.3383;34.4585
709;6.586;34.4585
709;6.5016;34.459
709;6.2532;34.4624
709;6.2254;34.4631
709;6.2974;34.4654
709;6.2799;34.4654
709;6.2246;34.4669
709;6.1415;34.4693
709;6.0034;34.4697
709;5.8714;34.4773
709.25;6.6632;34.4552
709.25;6.5255;34.4579
709.25;6.5835;34.4584
709.25;6.3373;34.4585
709.25;6.5008;34.4588
709.25;6.2532;34.4624
709.25;6.2246;34.4629
709.25;6.2968;34.4652
709.25;6.2791;34.4655
709.25;6.2231;34.4669
709.25;6.141;34.4691
709.25;6.0034;34.4698
709.25;5.8685;34.4773
709.5;6.6643;34.4546
709.5;6.5248;34.458
709.5;6.3368;34.4583
709.5;6.5792;34.4586
709.5;6.4947;34.4588
709.5;6.253;34.4623
709.5;6.2232;34.4628
709.5;6.2777;34.4654
709.5;6.2967;34.4656
709.5;6.2227;34.4668
709.5;6.1404;34.4693
709.5;6.0035;34.4697
709.5;5.8639;34.4774
709.75;6.6641;34.4549
709.75;6.5236;34.4578
709.75;6.3355;34.4585
709.75;6.5761;34.4585
709.75;6.4874;34.4587
709.75;6.2527;34.4626
709.75;6.2213;34.4631
709.75;6.2767;34.4654
709.75;6.2972;34.4655
709.75;6.2218;34.4667
709.75;6.1397;34.4692
709.75;6.0033;34.4697
709.75;5.8468;34.4779
710;6.6611;34.4549
710;6.5222;34.4579
710;6.3349;34.4586
710;6.5722;34.4587
710;6.4751;34.4593
710;6.2527;34.4626
710;6.2203;34.4629
710;6.2753;34.4653
710;6.2983;34.4655
710;6.22;34.467
710;6.1392;34.4692
710;6.0033;34.4698
710;5.854;34.4765
710.25;6.6592;34.4554
710.25;6.5219;34.4579
710.25;6.3342;34.4584
710.25;6.5682;34.4588
710.25;6.4716;34.4599
710.25;6.2527;34.4627
710.25;6.2188;34.4629
710.25;6.2931;34.465
710.25;6.2736;34.4654
710.25;6.2178;34.4667
710.25;6.1387;34.4692
710.25;6.0034;34.4697
710.25;5.8399;34.4761
710.5;6.6587;34.4553
710.5;6.5223;34.4579
710.5;6.3345;34.4585
710.5;6.5667;34.459
710.5;6.4698;34.4599
710.5;6.2517;34.4627
710.5;6.2168;34.4632
710.5;6.2879;34.4654
710.5;6.2723;34.4655
710.5;6.214;34.4667
710.5;6.1381;34.4692
710.5;6.0007;34.4697
710.5;5.8264;34.4796
710.75;6.6542;34.4549
710.75;6.5241;34.4577
710.75;6.3344;34.4586
710.75;6.5648;34.4589
710.75;6.4694;34.4594
710.75;6.2497;34.4629
710.75;6.215;34.4634
710.75;6.2869;34.4657
710.75;6.2712;34.4657
710.75;6.2116;34.4672
710.75;6.1371;34.4691
710.75;5.9984;34.4701
710.75;5.8261;34.4799
711;6.6526;34.4554
711;6.5233;34.458
711;6.3349;34.4584
711;6.5644;34.4588
711;6.4694;34.4594
711;6.2131;34.4631
711;6.2489;34.4632
711;6.2689;34.4653
711;6.2844;34.4656
711;6.2105;34.467
711;6.135;34.469
711;5.9994;34.47
711;5.8261;34.4798
711.25;6.6525;34.4554
711.25;6.5226;34.4576
711.25;6.3344;34.4583
711.25;6.5642;34.4588
711.25;6.4693;34.4599
711.25;6.2471;34.4636
711.25;6.2102;34.4636
711.25;6.2806;34.4655
711.25;6.2661;34.4659
711.25;6.2094;34.4673
711.25;6.1324;34.469
711.25;6.0003;34.4697
711.25;5.8255;34.4793
711.5;6.653;34.4555
711.5;6.5233;34.4581
711.5;6.5626;34.4584
711.5;6.3332;34.4585
711.5;6.4689;34.4599
711.5;6.2082;34.4633
711.5;6.2442;34.4634
711.5;6.2767;34.4656
711.5;6.2637;34.4656
711.5;6.208;34.4671
711.5;6.1305;34.4694
711.5;5.9984;34.4699
711.5;5.8281;34.479
711.75;6.6529;34.4555
711.75;6.5225;34.4575
711.75;6.3328;34.4585
711.75;6.5532;34.4586
711.75;6.4679;34.4599
711.75;6.2419;34.4636
711.75;6.2066;34.4636
711.75;6.2589;34.4655
711.75;6.2742;34.466
711.75;6.2075;34.4669
711.75;6.129;34.4691
711.75;5.9963;34.47
711.75;5.8253;34.4787
712;6.6528;34.4553
712;6.5221;34.4577
712;6.3326;34.4585
712;6.5493;34.4592
712;6.4676;34.4596
712;6.2054;34.4635
712;6.2377;34.4637
712;6.2731;34.4657
712;6.2463;34.466
712;6.2052;34.467
712;6.128;34.4695
712;5.9952;34.4702
712;5.8219;34.4792
712.25;6.6532;34.4552
712.25;6.5223;34.4578
712.25;6.3324;34.4585
712.25;6.5479;34.4593
712.25;6.4668;34.4597
712.25;6.2035;34.4633
712.25;6.2293;34.4637
712.25;6.2716;34.4657
712.25;6.2394;34.4667
712.25;6.2013;34.4669
712.25;6.1266;34.4693
712.25;5.9943;34.4702
712.25;5.8208;34.4791
712.5;6.6531;34.4553
712.5;6.5211;34.4576
712.5;6.3324;34.4585
712.5;6.5456;34.4592
712.5;6.4659;34.4599
712.5;6.2023;34.4633
712.5;6.2236;34.4651
712.5;6.2688;34.4658
712.5;6.2358;34.4667
712.5;6.1958;34.4675
712.5;6.1252;34.4693
712.5;5.9925;34.4704
712.5;5.8199;34.4798
712.75;6.6516;34.455
712.75;6.52;34.4577
712.75;6.3321;34.4585
712.75;6.5435;34.4593
712.75;6.4628;34.4596
712.75;6.2009;34.4635
712.75;6.2648;34.466
712.75;6.2185;34.466
712.75;6.2326;34.4666
712.75;6.1922;34.4677
712.75;6.1249;34.4695
712.75;5.9921;34.4704
712.75;5.8184;34.4794
713;6.6509;34.4555
713;6.5161;34.4575
713;6.3325;34.4585
713;6.5416;34.4595
713;6.4559;34.4598
713;6.1999;34.4637
713;6.2631;34.4657
713;6.2161;34.4666
713;6.2296;34.4669
713;6.19;34.4676
713;6.1248;34.4695
713;5.9906;34.4703
713;5.8174;34.4794
713.25;6.6515;34.4551
713.25;6.5174;34.458
713.25;6.3315;34.4585
713.25;6.5398;34.4593
713.25;6.4412;34.4605
713.25;6.1999;34.4638
713.25;6.2627;34.4662
713.25;6.2157;34.4668
713.25;6.2269;34.467
713.25;6.1867;34.4677
713.25;6.1247;34.4692
713.25;5.9891;34.4706
713.25;5.8173;34.4796
713.5;6.6505;34.4553
713.5;6.5202;34.4579
713.5;6.3306;34.4586
713.5;6.538;34.4594
713.5;6.4292;34.4613
713.5;6.1999;34.4634
713.5;6.2626;34.4662
713.5;6.2224;34.4669
713.5;6.2149;34.4669
713.5;6.1844;34.468
713.5;6.1245;34.4693
713.5;5.9885;34.4706
713.5;5.8175;34.4795
713.75;6.6503;34.4551
713.75;6.5239;34.4578
713.75;6.3293;34.4587
713.75;6.5342;34.4593
713.75;6.4256;34.4613
713.75;6.1998;34.4637
713.75;6.2623;34.4658
713.75;6.2141;34.4663
713.75;6.2181;34.4671
713.75;6.1835;34.4681
713.75;6.1229;34.4692
713.75;5.9883;34.4708
713.75;5.8174;34.4796
714;6.6501;34.4551
714;6.5246;34.4573
714;6.3283;34.4586
714;6.5301;34.4598
714;6.422;34.4614
714;6.1997;34.4634
714;6.2618;34.4661
714;6.2139;34.4665
714;6.2151;34.4672
714;6.1832;34.4684
714;6.12;34.4693
714;5.9881;34.4709
714;5.8174;34.4794
714.25;6.65;34.4552
714.25;6.5231;34.4575
714.25;6.3268;34.4587
714.25;6.5289;34.4599
714.25;6.4182;34.4617
714.25;6.1996;34.4633
714.25;6.2609;34.4661
714.25;6.2136;34.4669
714.25;6.214;34.4671
714.25;6.1823;34.4681
714.25;6.1179;34.4694
714.25;5.9878;34.4705
714.25;5.8176;34.4793
714.5;6.651;34.455
714.5;6.5223;34.4578
714.5;6.327;34.4588
714.5;6.5284;34.4598
714.5;6.4138;34.4621
714.5;6.1991;34.4632
714.5;6.2592;34.4659
714.5;6.2131;34.466
714.5;6.2133;34.4673
714.5;6.1814;34.4681
714.5;6.1145;34.4691
714.5;5.9876;34.4708
714.5;5.8176;34.4795
714.75;6.6502;34.4549
714.75;6.5223;34.4575
714.75;6.3262;34.4586
714.75;6.5278;34.4595
714.75;6.4073;34.462
714.75;6.1986;34.4635
714.75;6.2554;34.4658
714.75;6.212;34.4661
714.75;6.2122;34.467
714.75;6.1806;34.4682
714.75;6.1103;34.4697
714.75;5.9875;34.4706
714.75;5.8172;34.4792
715;6.65;34.4551
715;6.5218;34.4577
715;6.3244;34.4589
715;6.5275;34.4596
715;6.3974;34.4623
715;6.1978;34.4632
715;6.2516;34.4661
715;6.2111;34.4664
715;6.2107;34.4671
715;6.1792;34.4682
715;6.1099;34.4698
715;5.9873;34.4708
715;5.8131;34.4789
715.25;6.6498;34.455
715.25;6.5218;34.4577
715.25;6.3241;34.4582
715.25;6.5265;34.4597
715.25;6.3895;34.4624
715.25;6.1972;34.4633
715.25;6.2104;34.4658
715.25;6.2508;34.4664
715.25;6.2094;34.467
715.25;6.1777;34.4683
715.25;6.1098;34.4698
715.25;5.9873;34.4707
715.25;5.8112;34.4799
715.5;6.6499;34.4551
715.5;6.5218;34.4577
715.5;6.3233;34.4586
715.5;6.5254;34.4595
715.5;6.3834;34.4627
715.5;6.1968;34.4635
715.5;6.2093;34.466
715.5;6.2477;34.4662
715.5;6.2059;34.4669
715.5;6.1751;34.4685
715.5;6.1098;34.4698
715.5;5.9873;34.4708
715.5;5.8104;34.4795
715.75;6.6504;34.4547
715.75;6.5222;34.4578
715.75;6.3233;34.4586
715.75;6.5246;34.4594
715.75;6.3799;34.4632
715.75;6.1964;34.4633
715.75;6.2071;34.4657
715.75;6.239;34.4665
715.75;6.2035;34.467
715.75;6.1711;34.4683
715.75;6.1098;34.4699
715.75;5.9876;34.4704
715.75;5.81;34.4794
716;6.6503;34.4552
716;6.521;34.4576
716;6.3246;34.4587
716;6.5242;34.4595
716;6.378;34.4631
716;6.1961;34.4636
716;6.205;34.4653
716;6.2348;34.4667
716;6.2013;34.467
716;6.1683;34.4684
716;6.1098;34.4697
716;5.9873;34.4706
716;5.807;34.4791
716.25;6.65;34.4548
716.25;6.5204;34.4575
716.25;6.3232;34.4589
716.25;6.5239;34.4594
716.25;6.3734;34.463
716.25;6.195;34.4631
716.25;6.2022;34.4655
716.25;6.2323;34.4664
716.25;6.1981;34.4669
716.25;6.165;34.4686
716.25;6.1098;34.4697
716.25;5.987;34.4708
716.25;5.8019;34.4799
716.5;6.6493;34.455
716.5;6.5197;34.4575
716.5;6.3221;34.4586
716.5;6.5236;34.4594
716.5;6.1916;34.4634
716.5;6.3692;34.4635
716.5;6.1991;34.4654
716.5;6.23;34.4665
716.5;6.1956;34.4672
716.5;6.1634;34.4687
716.5;6.1098;34.4696
716.5;5.987;34.4706
716.5;5.7988;34.4801
716.75;6.6492;34.4552
716.75;6.5171;34.4577
716.75;6.3187;34.459
716.75;6.5231;34.4593
716.75;6.188;34.4632
716.75;6.3667;34.4634
716.75;6.1953;34.4651
716.75;6.2295;34.4669
716.75;6.1937;34.4672
716.75;6.1625;34.4686
716.75;6.1099;34.4697
716.75;5.9871;34.4706
716.75;5.7964;34.4802
717;6.6491;34.4549
717;6.5169;34.4577
717;6.3178;34.459
717;6.5222;34.4595
717;6.184;34.4632
717;6.3637;34.4633
717;6.1906;34.4655
717;6.229;34.4671
717;6.1873;34.4673
717;6.1618;34.4687
717;6.1095;34.4696
717;5.9872;34.4706
717;5.7961;34.4803
717.25;6.6493;34.4552
717.25;6.5137;34.4574
717.25;6.3177;34.4592
717.25;6.5221;34.4594
717.25;6.1751;34.463
717.25;6.3621;34.4636
717.25;6.1854;34.4665
717.25;6.2286;34.4669
717.25;6.1794;34.4677
717.25;6.1608;34.4686
717.25;6.1085;34.4695
717.25;5.9857;34.4707
717.25;5.7958;34.4805
717.5;6.6495;34.4551
717.5;6.5091;34.4586
717.5;6.321;34.459
717.5;6.522;34.4595
717.5;6.3604;34.4634
717.5;6.166;34.4639
717.5;6.2276;34.4669
717.5;6.179;34.467
717.5;6.1696;34.4679
717.5;6.1592;34.4685
717.5;6.1063;34.4695
717.5;5.9844;34.4708
717.5;5.7957;34.4805
717.75;6.6495;34.4549
717.75;6.4917;34.4577
717.75;6.322;34.459
717.75;6.5206;34.4595
717.75;6.3587;34.4635
717.75;6.1586;34.4644
717.75;6.1732;34.4671
717.75;6.2269;34.4673
717.75;6.1626;34.4682
717.75;6.1585;34.4685
717.75;6.1046;34.4697
717.75;5.9839;34.4708
717.75;5.7949;34.4804
718;6.6493;34.455
718;6.3178;34.4587
718;6.4851;34.459
718;6.5189;34.4594
718;6.3579;34.4633
718;6.1525;34.4648
718;6.1672;34.4673
718;6.2255;34.4675
718;6.1575;34.4685
718;6.1576;34.4686
718;6.1036;34.4696
718;5.9836;34.4708
718;5.7939;34.4801
718.25;6.6494;34.455
718.25;6.4855;34.4587
718.25;6.3173;34.4591
718.25;6.5155;34.4595
718.25;6.358;34.4632
718.25;6.1477;34.4649
718.25;6.2248;34.4673
718.25;6.1597;34.4673
718.25;6.1566;34.4685
718.25;6.1564;34.4686
718.25;6.1005;34.4696
718.25;5.9833;34.471
718.25;5.7933;34.4802
718.5;6.6493;34.4551
718.5;6.4801;34.4579
718.5;6.3162;34.4588
718.5;6.512;34.4595
718.5;6.3576;34.4634
718.5;6.1408;34.4648
718.5;6.2235;34.4669
718.5;6.1523;34.4675
718.5;6.1556;34.4684
718.5;6.1552;34.4686
718.5;6.0978;34.4699
718.5;5.9834;34.4708
718.5;5.7932;34.4801
718.75;6.6492;34.4549
718.75;6.3152;34.459
718.75;6.4707;34.4593
718.75;6.5102;34.4597
